Date_x,month_year,OMR_bin,Sac.cfs,SJR.cfs,Sub.group
12/15/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/16/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/17/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/18/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/19/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/20/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/21/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/22/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/23/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/24/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/25/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/26/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/27/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/28/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/29/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/30/2005,2005-12,-5000,53332.2056,5448.20878,hihi
12/31/2005,2005-12,-5000,53332.2056,5448.20878,hihi
1/1/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/2/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/3/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/4/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/5/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/6/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/7/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/8/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/9/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/10/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/11/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/12/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/13/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/14/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/15/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/16/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/17/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/18/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/19/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/20/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/21/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/22/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/23/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/24/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/25/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/26/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/27/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/28/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/29/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/30/2006,2006-01,-5000,73530.48337,12112.08838,hihi
1/31/2006,2006-01,-5000,73530.48337,12112.08838,hihi
2/1/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/2/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/3/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/4/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/5/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/6/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/7/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/8/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/9/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/10/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/11/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/12/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/13/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/14/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/15/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/16/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/17/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/18/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/19/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/20/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/21/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/22/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/23/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/24/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/25/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/26/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/27/2006,2006-02,-5000,50762.523,9103.798254,hihi
2/28/2006,2006-02,-5000,50762.523,9103.798254,hihi
3/1/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/2/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/3/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/4/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/5/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/6/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/7/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/8/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/9/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/10/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/11/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/12/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/13/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/14/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/15/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/16/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/17/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/18/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/19/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/20/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/21/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/22/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/23/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/24/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/25/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/26/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/27/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/28/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/29/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/30/2006,2006-03,99999,70825.69847,12916.41801,hihi
3/31/2006,2006-03,99999,70825.69847,12916.41801,hihi
4/1/2006,2006-04,99999,78016.06,22174.81391,hihi
4/2/2006,2006-04,99999,78016.06,22174.81391,hihi
4/3/2006,2006-04,99999,78016.06,22174.81391,hihi
4/4/2006,2006-04,99999,78016.06,22174.81391,hihi
4/5/2006,2006-04,99999,78016.06,22174.81391,hihi
4/6/2006,2006-04,99999,78016.06,22174.81391,hihi
4/7/2006,2006-04,99999,78016.06,22174.81391,hihi
4/8/2006,2006-04,99999,78016.06,22174.81391,hihi
4/9/2006,2006-04,99999,78016.06,22174.81391,hihi
4/10/2006,2006-04,99999,78016.06,22174.81391,hihi
4/11/2006,2006-04,99999,78016.06,22174.81391,hihi
4/12/2006,2006-04,99999,78016.06,22174.81391,hihi
4/13/2006,2006-04,99999,78016.06,22174.81391,hihi
4/14/2006,2006-04,99999,78016.06,22174.81391,hihi
4/15/2006,2006-04,99999,78016.06,22174.81391,hihi
4/16/2006,2006-04,99999,78016.06,22174.81391,hihi
4/17/2006,2006-04,99999,78016.06,22174.81391,hihi
4/18/2006,2006-04,99999,78016.06,22174.81391,hihi
4/19/2006,2006-04,99999,78016.06,22174.81391,hihi
4/20/2006,2006-04,99999,78016.06,22174.81391,hihi
4/21/2006,2006-04,99999,78016.06,22174.81391,hihi
4/22/2006,2006-04,99999,78016.06,22174.81391,hihi
4/23/2006,2006-04,99999,78016.06,22174.81391,hihi
4/24/2006,2006-04,99999,78016.06,22174.81391,hihi
4/25/2006,2006-04,99999,78016.06,22174.81391,hihi
4/26/2006,2006-04,99999,78016.06,22174.81391,hihi
4/27/2006,2006-04,99999,78016.06,22174.81391,hihi
4/28/2006,2006-04,99999,78016.06,22174.81391,hihi
4/29/2006,2006-04,99999,78016.06,22174.81391,hihi
4/30/2006,2006-04,99999,78016.06,22174.81391,hihi
5/1/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/2/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/3/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/4/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/5/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/6/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/7/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/8/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/9/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/10/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/11/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/12/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/13/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/14/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/15/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/16/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/17/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/18/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/19/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/20/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/21/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/22/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/23/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/24/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/25/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/26/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/27/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/28/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/29/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/30/2006,2006-05,99999,29458.17187,27072.59505,hihi
5/31/2006,2006-05,99999,29458.17187,27072.59505,hihi
6/1/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/2/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/3/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/4/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/5/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/6/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/7/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/8/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/9/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/10/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/11/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/12/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/13/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/14/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/15/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/16/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/17/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/18/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/19/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/20/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/21/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/22/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/23/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/24/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/25/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/26/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/27/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/28/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/29/2006,2006-06,99999,12838.23112,8712.331242,lohi
6/30/2006,2006-06,99999,12838.23112,8712.331242,lohi
12/1/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/2/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/3/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/4/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/5/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/6/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/7/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/8/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/9/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/10/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/11/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/12/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/13/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/14/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/15/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/16/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/17/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/18/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/19/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/20/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/21/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/22/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/23/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/24/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/25/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/26/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/27/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/28/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/29/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/30/2006,2006-12,-5000,19305.90327,2012.555653,medmed
12/31/2006,2006-12,-5000,19305.90327,2012.555653,medmed
1/1/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/2/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/3/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/4/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/5/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/6/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/7/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/8/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/9/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/10/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/11/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/12/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/13/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/14/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/15/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/16/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/17/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/18/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/19/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/20/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/21/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/22/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/23/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/24/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/25/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/26/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/27/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/28/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/29/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/30/2007,2007-01,-5000,10908.77746,2098.366205,lomed
1/31/2007,2007-01,-5000,10908.77746,2098.366205,lomed
2/1/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/2/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/3/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/4/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/5/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/6/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/7/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/8/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/9/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/10/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/11/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/12/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/13/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/14/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/15/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/16/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/17/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/18/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/19/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/20/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/21/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/22/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/23/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/24/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/25/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/26/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/27/2007,2007-02,-5000,29156.33043,3245.869273,himed
2/28/2007,2007-02,-5000,29156.33043,3245.869273,himed
3/1/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/2/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/3/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/4/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/5/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/6/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/7/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/8/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/9/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/10/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/11/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/12/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/13/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/14/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/15/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/16/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/17/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/18/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/19/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/20/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/21/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/22/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/23/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/24/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/25/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/26/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/27/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/28/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/29/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/30/2007,2007-03,-2000,15585.10535,2743.223974,medmed
3/31/2007,2007-03,-2000,15585.10535,2743.223974,medmed
4/1/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/2/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/3/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/4/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/5/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/6/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/7/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/8/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/9/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/10/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/11/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/12/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/13/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/14/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/15/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/16/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/17/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/18/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/19/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/20/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/21/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/22/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/23/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/24/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/25/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/26/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/27/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/28/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/29/2007,2007-04,-2000,12887.69532,2745.891707,lomed
4/30/2007,2007-04,-2000,12887.69532,2745.891707,lomed
5/1/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/2/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/3/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/4/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/5/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/6/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/7/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/8/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/9/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/10/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/11/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/12/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/13/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/14/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/15/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/16/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/17/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/18/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/19/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/20/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/21/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/22/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/23/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/24/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/25/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/26/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/27/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/28/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/29/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/30/2007,2007-05,99999,12079.29018,2155.971651,lomed
5/31/2007,2007-05,99999,12079.29018,2155.971651,lomed
6/1/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/2/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/3/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/4/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/5/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/6/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/7/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/8/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/9/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/10/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/11/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/12/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/13/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/14/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/15/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/16/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/17/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/18/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/19/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/20/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/21/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/22/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/23/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/24/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/25/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/26/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/27/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/28/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/29/2007,2007-06,99999,12994.20622,1446.181485,medlo
6/30/2007,2007-06,99999,12994.20622,1446.181485,medlo
12/1/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/2/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/3/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/4/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/5/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/6/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/7/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/8/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/9/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/10/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/11/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/12/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/13/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/14/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/15/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/16/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/17/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/18/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/19/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/20/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/21/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/22/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/23/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/24/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/25/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/26/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/27/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/28/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/29/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/30/2007,2007-12,-3500,10860.87573,1255.393438,lolo
12/31/2007,2007-12,-3500,10860.87573,1255.393438,lolo
1/1/2008,2008-01,-3500,24009.71343,2493.74631,medmed
1/2/2008,2008-01,-3500,24009.71343,2493.74631,medmed
1/3/2008,2008-01,-3500,24009.71343,2493.74631,medmed
