channel_id,channel_number,node,lolo,lomed,lohi,medlo,medmed,medhi,hilo,himed,hihi
245,259,213,0.6743844144145297,-1,-1,0.6366431175756174,0.5999672750366329,0.6535716972503358,0.7252060841573846,0.6660915647524135,0.5927362464169043
246,260,76,0.9875343515089982,-1,-1,0.9858680835723715,0.9838578930165068,0.9863589752380413,0.9890176254488846,0.9869308233047936,0.9833477494246068
247,261,205,0.8380830022566096,-1,-1,0.8205985814441443,0.8087018171212543,0.8145633399847397,0.8560365349182352,0.8333467148812923,0.8105966186123943
248,262,215,0.9428207158971764,-1,-1,0.9360941672795564,0.9322395110062369,0.9406919574906134,0.9547173958234977,0.9422501341494267,0.9292994655145158
249,263,215,0.9635931876189864,-1,-1,0.9579628718997111,0.9545881904489201,0.9582875210532765,0.9686099237838588,0.9615043380620955,0.9526794611517443
250,264,102,0.8959882562966873,-1,-1,0.8838005372899764,0.8752067507103594,0.8964186344062139,0.9153284697896343,0.8970702200488548,0.8765341761581641
251,265,216,0.9410100727269418,-1,-1,0.9337697016920852,0.9289934482800059,0.9383770606938656,0.9527570575042299,0.9407222872466011,0.9271292026191233
252,266,217,0.947123436628461,-1,-1,0.9384121823348871,0.9339091901168856,0.943329312820477,0.9561789752453524,0.945594871516996,0.933239487269034
253,267,217,0.949430031626851,-1,-1,0.943100436828872,0.9386217683349152,0.9459717789560371,0.9588658351485234,0.9488284904472197,0.9374146998706494
254,268,216,0.9321501125445529,-1,-1,0.923838048006337,0.9157099507427364,0.9267417697966166,0.9398952145541309,0.9290066842374601,0.9137409423826179
255,269,219,0.9549301551806887,-1,-1,0.9487720255201986,0.9448905697115908,0.9496750580895859,0.9613282514112156,0.9523062818783669,0.942827085273078
256,270,220,0.9763071069913869,-1,-1,0.9728909868124379,0.9693587396736972,0.9711095263356686,0.9783827448464926,0.9746248691751723,0.968514861698403
257,271,222,0.9217515132223816,-1,-1,0.9142331257656336,0.9097810772425046,0.9241170451410083,0.9365025031474092,0.9262587839689732,0.9107053680388889
258,272,221,0.9625673003177735,-1,-1,0.9576376279179089,0.9526896960234074,0.9570427701805371,0.9676405550134798,0.9605219180570579,0.9504570116290909
259,273,218,0.9584038801816511,-1,-1,0.951745563876483,0.9481948194127836,0.9533244042185276,0.9647424033449786,0.9563840428886171,0.9464549426370641
260,274,222,0.9635865766952345,-1,-1,0.9578080733807515,0.9544410204609078,0.9597219359509792,0.9689863789737003,0.961882976005427,0.9537537150671902
261,275,223,0.9786756731878715,-1,-1,0.9754370506684246,0.9713911701861513,0.9762888845689732,0.9808277246355867,0.9782225067719035,0.9718587645334741
262,276,103,0.9491457215979916,-1,-1,0.9420139476234831,0.9369219580756818,0.945150206273957,0.9551787120931174,0.9464325922088791,0.9353520337055791
263,277,224,0.9576037354604948,-1,-1,0.9513641932932441,0.9470910703805099,0.9524094325482484,0.9625266743326422,0.9542509384572261,0.9452951458353556
264,278,225,0.962615171904375,-1,-1,0.957615983883711,0.9536512473588101,0.9568036993014004,0.9671347453365696,0.9600474397939462,0.9517112496116593
265,279,226,0.968382081652816,-1,-1,0.9638888310392183,0.9600347572064833,0.9622558133606673,0.9714008183299182,0.965748402599069,0.9584821306053497
266,280,42,0.945101174857434,-1,-1,0.9376948606699322,0.9336057369510746,0.9445546706627326,0.9548483122133794,0.9459044086656042,0.9339357125809956
267,281,354,0.9768229916708542,-1,-1,0.9734199891100394,0.9695645726040619,0.9736118483720804,0.9785107802956688,0.9749378598715964,0.9676090138539
268,282,459,0.9768621210383455,-1,-1,0.9742844624684276,0.9705147700759807,0.972898139185626,0.9774038359401864,0.9740754611751027,0.9669322559456633
269,283,460,0.9763102552978244,-1,-1,0.9725326320018928,0.9687843844454544,0.9728463094680009,0.9771856511236011,0.9734230111067531,0.9668672424781583
270,284,461,0.9764145987700427,-1,-1,0.9731884210382048,0.9692928166960766,0.9721377525103243,0.9777691967629714,0.9748927593149537,0.9690860089979956
271,285,462,0.976548895136349,-1,-1,0.9727567535435898,0.9677642149475331,0.9714365921747673,0.9768407807009527,0.9739655006323397,0.9679065811115487
272,286,355,0.9771337998427031,-1,-1,0.9739943052424805,0.9700600186532898,0.9723636222237674,0.977685883592756,0.9749297502284536,0.9680436654513295
273,287,47,0.9806063307189775,-1,-1,0.9775762781264964,0.9747549894532376,0.9780026302832028,0.9825859916344537,0.979983820097176,0.9751477868524527
274,288,463,0.9813959536092999,-1,-1,0.9788017008112943,0.9760133888428503,0.9793166618737359,0.9836413662885055,0.9810647472232679,0.9765355531965386
275,289,463,0.9789576590903218,-1,-1,0.97545472269209,0.9724604192647104,0.9746813803496157,0.9800037598287958,0.9773032662819221,0.9714114995729846
276,290,464,0.9858716431807348,-1,-1,0.9838068774228798,0.9815295458653117,0.9835834740865176,0.9869936745532749,0.9859985134893429,0.9821056570189953
277,291,465,0.9859252082107537,-1,-1,0.983920269908678,0.981545064209938,0.9836350820702738,0.9870351572101682,0.9859717990551459,0.9820723200287413
278,292,466,0.9926765075523293,-1,-1,0.9920267023717151,0.9909890658340413,0.9926918071029087,0.9937767318743688,0.9938497163850767,0.9932555711666834
279,293,465,0.9863327707830574,-1,-1,0.9842043874559085,0.9829883213255332,0.9843711163575328,0.9886493259306108,0.9870401224659895,0.9838505470964813
280,294,466,0.9891377653645973,-1,-1,0.987693356136455,0.9857197455083043,0.9885104233552086,0.9906010293160641,0.9888688581707357,0.9853647422404909
281,295,471,0.9917120559806832,-1,-1,0.9906211582727069,0.9893699013811256,0.9913519301735226,0.9932111568462212,0.9924427795078234,0.9910794063166641
282,296,470,0.9869077142358009,-1,-1,0.9849730637219939,0.9829756954844496,0.9848041558162267,0.9884993060235971,0.9871865909271934,0.9836238066094436
283,297,459,0.9802342842355088,-1,-1,0.9780726057496353,0.9760069198913335,0.978733660925804,0.9817376280315131,0.9808721805520108,0.9735394112644793
284,299,460,0.972977106597743,-1,-1,0.969123277924398,0.9653637753836909,0.9667751526685537,0.9727792434898103,0.9684395028800943,0.9611793207157319
